1,0.0,9.7
2,5.277543214363813,9.7
3,8.186425301021016,9.7
4,8.560424426448387,9.7
5,7.5215379669279425,9.7
6,2.4196610084466816,9.7
7,-7.298649599249018,9.7
8,-8.271342976842696,9.7
9,6.901983860159407,9.7
10,8.171314225246181,9.7
11,8.271342976842696,9.7
12,8.84047208075389,9.7
13,8.157517156060454,9.7
14,8.845645981698539,9.7
15,7.929865514495978,9.7
16,8.385168797624928,9.7
17,8.612820439189427,9.7
18,8.043691335278213,9.7
19,8.726646259971647,9.7
20,8.30928491710344,9.7
21,8.612820439189404,9.7
22,8.461052678146427,9.7
23,8.271342976842691,9.7
24,8.536936558667916,9.7
25,8.38516879762494,9.7
26,8.385168797624928,9.7
27,8.57487849892866,9.7
28,8.30928491710344,9.7
29,8.802530140493136,9.7
30,8.271342976842696,9.7
31,8.764588200232392,9.7
32,8.347226857364184,9.7
33,8.30928491710344,9.7
34,8.764588200232382,9.7
35,7.853981633974481,9.7
36,8.764588200232398,9.7
37,8.347226857364184,9.7
38,8.650762379450148,9.7
39,8.726646259971647,9.7
40,8.233401036581942,9.7
41,8.726646259971648,9.7
42,8.536936558667916,9.7
43,8.119575215799706,9.7
44,8.688704319710904,9.7
45,8.30928491710344,9.7
46,8.688704319710892,9.7
47,8.650762379450159,9.7
48,8.536936558667916,9.7
49,8.49899461840716,9.7
50,8.11957521579971,9.7
51,9.123311999061269,9.7
52,8.409313668699971,9.7
53,8.93442355187574,9.7
54,8.311091676163473,9.7
55,8.892868093494908,9.7
56,8.851312635114104,9.7
57,8.39420259292511,9.7
58,8.934423551875728,9.7
59,8.144869842640201,9.7
60,8.851312635114091,9.7
61,8.51886896806756,9.7
62,8.309284917103438,9.7
63,8.726646259971647,9.7
64,7.967807454756723,9.7
65,8.726646259971647,9.7
66,8.49899461840716,9.7
67,8.195459096321198,9.7
68,8.536936558667916,9.7
69,8.157517156060454,9.7
70,8.498994618407167,9.7
71,8.347226857364184,9.7
72,8.57487849892866,9.7
73,8.726646259971647,9.7
74,8.36964709479099,9.7
75,8.764588200232398,9.7
76,8.081633275538953,9.7
77,8.536936558667927,9.7
78,8.347226857364184,9.7
79,8.233401036581945,9.7
80,9.162978572970228,9.7
81,8.612820439189427,9.7
82,8.157517156060456,9.7
83,8.764588200232398,9.7
84,8.005749395017476,9.7
85,8.726646259971647,9.7
86,8.347226857364184,9.7
87,8.347226857364184,9.7
88,8.764588200232392,9.7
89,8.157517156060454,9.7
90,8.992239841796868,9.7
91,8.309284917103438,9.7
92,8.612820439189404,9.7
93,8.385168797624928,9.7
94,8.764588200232392,9.7
95,8.650762379450159,9.7
96,8.30928491710344,9.7
97,8.49899461840716,9.7
98,9.043978851243349,9.7
99,8.119575215799708,9.7
100,8.87841402101463,9.7
101,8.369647094790988,9.7
102,8.612820439189415,9.7
103,8.38516879762494,9.7
104,8.119575215799706,9.7
105,8.726646259971643,9.7
106,8.005749395017476,9.7
107,8.992239841796868,9.7
108,8.763007286054851,9.7
109,7.891923574235234,9.7
110,8.536936558667916,9.7
111,8.49899461840716,9.7
112,8.233401036581947,9.7
113,8.498994618407172,9.7
114,8.347226857364184,9.7
115,8.992239841796868,9.7
116,8.488646816517875,9.7
117,9.123311999061269,9.7
118,8.195459096321198,9.7
119,8.38516879762494,9.7
120,8.845645981698539,9.7
121,8.08163327553896,9.7
122,-6.882443675967788,9.7
123,8.49899461840716,9.7
124,8.498994618407172,9.7
125,8.536936558667916,9.7
126,8.233401036581942,9.7
127,8.536936558667916,9.7
128,8.157517156060454,9.7
129,8.461052678146423,9.7
130,8.385168797624928,9.7
131,8.25674992289626,9.7
